sale_id,vehicle_id,customer_id,sale_date,sale_price
926084,187746,3298,2018-01-07,35145
709061,392617,3433,2010-02-04,35305
867808,771873,3679,2016-07-24,27352
879551,610558,1087,2023-07-19,35644
84917,595879,12,2016-04-07,39395
560674,537470,396,2018-05-03,27348
12655,414341,394,2019-05-21,44721
96777,770557,903,2020-03-14,24984
920450,531928,2133,2021-09-16,22000
718269,739893,2929,2016-02-06,26500
800633,873193,3511,2023-01-02,41662
122332,834142,3367,2021-04-26,37866
628906,653532,2359,2011-07-11,22500
959833,767429,2953,2023-01-21,25855
94004,771744,2903,2023-10-14,47445
631636,950438,1369,2023-12-30,47800
474819,367257,1003,2023-09-05,23166
999847,792830,1008,2023-03-25,44364
837682,42788,3905,2020-12-08,56051
817956,719511,312,2020-07-09,43607
929639,310627,308,2021-06-11,40174
606072,300787,3644,2023-10-16,41320
698978,882913,3619,2022-10-17,38971
405231,810553,3857,2023-03-16,27857
300113,676232,1265,2017-02-28,41397
328239,69540,923,2019-01-29,46572
42082,768425,1655,2021-05-14,27547
509538,109780,1601,2017-07-22,42532
34432,259023,1206,2023-08-22,40929
559810,819796,612,2021-08-27,25647
352345,968238,848,2021-08-15,21229
130446,623114,1797,2023-08-04,38283
13088,307730,501,2017-09-04,38248
917981,59484,1235,2015-11-13,23826
220075,643217,718,2020-03-26,23470
3288,40764,1141,2021-03-05,45788
874599,512211,808,2023-07-04,29432
777712,607350,1347,2023-01-24,25919
29557,274956,1220,2019-12-18,37056
743834,823502,868,2018-10-01,34721
438811,900455,3303,2010-03-16,45518
285497,250316,2070,2022-08-15,37617
599882,184657,2502,2020-03-31,25929
598586,973047,3734,2015-11-01,39274
835251,955043,377,2009-07-03,39336
397788,421896,3581,2018-09-15,43573
226878,291738,1148,2011-05-12,42270
160518,821976,2558,2023-01-30,29325
965899,128358,3731,2019-11-17,25339
580119,180801,3094,2005-08-09,33648
746915,993302,305,2016-01-25,37065
942707,220450,3563,2016-05-31,30576
393838,929220,799,2022-10-07,22541
824130,271896,850,2011-02-19,43051
325791,387764,24,2019-05-17,26746
33226,397486,3016,2020-09-20,22782
138403,321796,3839,2021-07-07,41404
981656,294217,2353,2005-07-15,46390
971152,620004,2772,2023-10-06,21025
631028,443110,2576,2021-06-15,39772
230490,309910,1810,2021-02-20,57001
394755,880177,1127,2023-05-10,42671
485260,275690,3782,2011-07-16,34561
466850,387997,1899,2011-09-23,31907
915015,313747,413,2018-09-01,37061
69018,981809,721,2013-09-07,25951
588872,500365,3157,2019-02-19,55023
82913,941101,3840,2023-11-17,26431
398087,919635,3360,2022-03-23,45498
700067,693866,1787,2023-03-16,22229
534884,153671,1495,2023-08-04,27967
473508,764297,675,2006-06-03,39987
197687,765804,250,2015-02-13,38931
592298,112821,549,2023-11-08,23584
988136,126819,772,2022-04-06,25701
79597,375750,1190,2015-03-27,42920
14223,568487,528,2023-01-05,28245
747916,393535,1950,2008-11-18,27657
5371,994114,1297,2023-07-28,27379
818704,221246,1622,2023-05-26,30245
199917,421866,42,2023-01-27,40757
712204,899103,3770,2014-02-08,22931
61419,839684,256,2019-12-04,24466
741576,233442,211,2020-02-28,45422
498909,140861,3915,2022-05-25,42476
774807,26763,3900,2014-06-22,25604
466793,119195,52,2023-05-13,40714
750794,742878,73,2015-05-22,24644
840510,994381,1946,2017-08-03,24152
337843,26773,2151,2023-09-10,56141
453677,358810,341,2010-02-15,37533
880692,683623,2027,2007-12-24,26673
745596,939396,2046,2013-06-14,35116
872098,350621,1570,2003-01-08,26983
91449,618325,913,2023-04-14,41997
705658,132359,3580,2009-09-08,24076
439052,510093,2260,2023-07-03,54798
134048,432991,556,2015-09-07,37947
218236,783626,1974,2018-08-11,22832
464612,139911,1988,2014-08-16,25170
958565,669559,2687,2014-01-27,45571
479630,285935,3579,2023-02-25,34409
129189,602869,2439,2022-02-28,24880
866047,975877,2691,2013-06-07,20509
211461,55149,611,2009-05-19,32382
721797,620475,537,2014-03-23,26278
320632,649810,2019,2019-04-03,36260
192824,126605,632,2021-01-24,26928
691283,838638,3022,2023-09-15,33290
416421,907739,747,2022-07-24,43187
180219,40629,3815,2022-05-09,27312
214471,800028,798,2017-12-27,26988
781335,680915,26,2014-01-10,38463
623173,595536,2388,2015-01-13,53221
828899,359293,2876,2022-09-10,44572
120506,303008,1297,2023-09-22,32385
399771,234278,1323,2022-08-18,45565
604762,499744,2417,2023-04-02,33575
928394,71899,1205,2021-07-23,30413
433223,392633,2799,2021-09-28,32364
158385,800106,3936,2023-06-28,21212
691673,880837,3051,2014-11-06,24658
246209,335720,3825,2023-04-05,41647
269258,295859,1506,2021-02-15,24978
299277,786821,3380,2023-08-12,46428
411380,715721,920,2019-10-15,25113
820537,164330,3291,2021-07-09,36875
927664,202149,1210,2014-05-07,42851
810292,27106,1218,2023-03-15,40055
931499,222427,3628,2012-10-20,37466
676071,479898,2973,2013-02-18,24716
591848,80573,3953,2023-05-02,24317
561053,175015,2535,2023-08-03,45987
375482,940688,776,2023-07-13,27235
812442,944694,687,2020-11-01,22808
913223,536435,251,2018-07-12,40332
505485,895539,3033,2008-03-09,38502
661806,977482,1188,2023-12-21,41005
315853,609504,373,2005-06-16,29243
407676,873018,3378,2016-01-31,44301
295451,548869,1177,2020-03-27,55741
222869,659772,1252,2011-03-29,33798
926245,643037,1266,2023-12-15,53869
238464,702311,2850,2023-02-26,25692
819271,876742,53,2022-10-14,26237
1556,889519,2805,2011-09-23,28718
946942,361099,763,2020-01-16,25047
363502,710868,3760,2021-11-18,23552
727815,311402,790,2016-08-25,37881
726769,633149,2131,2020-07-01,23863
765443,170107,3233,2015-10-09,40637
115045,266485,1395,2023-07-03,25820
154486,644730,1686,2021-03-07,42585
142366,556531,2085,2020-04-07,22733
718242,614752,587,2023-08-11,26517
290598,199664,2040,2008-02-21,24602
316809,116107,1078,2008-01-04,53143
56029,530452,904,2023-09-22,23898
203143,188809,1442,2013-01-17,36274
331487,834463,2617,2023-02-23,44896
450538,830242,1580,2019-09-30,36692
687458,109072,1295,2020-10-30,41221
226025,78838,1668,2023-07-20,37856
446286,8818,3200,2017-11-30,37416
841622,688120,1725,2017-01-17,24514
657151,775333,1972,2012-08-01,43622
121145,355755,71,2020-12-05,36553
437134,287173,1878,2017-09-03,41200
314647,648220,2823,2015-07-09,25304
896124,360260,3024,2016-03-17,25684
641594,964803,1276,2023-08-01,35125
183951,571055,698,2019-03-29,23379
804387,90807,1945,2023-05-27,41399
962452,59872,1325,2017-09-19,26022
391949,600575,418,2016-12-20,41592
102640,97057,3292,2022-09-19,27180
968013,55910,3612,2016-03-21,24541
261338,843005,3346,2021-07-08,26159
341017,648944,2457,2023-10-05,44802
989431,577707,3067,2014-10-24,38021
41839,438807,3103,2018-10-23,34803
674825,95949,3411,2020-12-29,39138
193017,159178,601,2023-12-11,40350
939478,126910,2291,2020-02-09,47621
532843,154852,340,2023-07-20,35096
988724,39397,1405,2006-03-13,28081
603271,896659,1627,2020-05-10,43546
73655,555937,401,2023-08-19,21174
806149,21818,775,2023-09-13,30523
525494,538101,1772,2019-08-21,34268
135023,910539,1886,2022-06-26,38636
527610,177600,2548,2016-12-17,24507
705866,806878,1648,2023-06-12,39768
298112,912350,744,2022-02-06,44716
337979,875765,1838,2020-04-19,41817
404915,189447,3473,2016-07-14,38187
467088,943839,2318,2020-02-06,41418
529105,81615,1852,2017-10-20,37951
605855,169433,1296,2011-12-17,27824
904332,264324,22,2014-12-12,20988
762091,602106,1850,2019-03-18,29277
707903,84522,2075,2023-07-27,39033
702821,208047,1441,2022-05-29,25590
678226,265251,1551,2015-03-24,26288
145318,649919,3593,2023-06-21,57289
24217,280586,3859,2005-02-18,37328
544630,985260,2269,2013-02-16,35539
405544,754946,1150,2021-09-26,40340
627726,747841,597,2022-11-10,24879
888757,259788,3413,2019-10-06,22966
820711,529830,2229,2011-08-19,52736
6340,181288,720,2021-01-05,26460
634519,823256,1776,2022-01-08,20970
659343,793286,2421,2009-03-30,25159
318877,233281,740,2017-06-03,38278
184952,914820,1006,2008-04-03,43367
385060,671719,3084,2017-06-29,29049
438081,279646,198,2023-08-17,42688
78169,156390,3590,2019-10-17,42564
361508,998593,717,2023-07-05,37929
533565,941478,3384,2022-07-15,39720
486138,635187,264,2023-09-12,34494
280594,451382,3646,2021-10-24,22246
158660,576667,1546,2017-10-22,25712
971365,849786,3668,2020-03-29,28483
926651,436674,3101,2023-04-28,26087
631470,720466,1565,2022-07-17,25751
296514,136683,861,2023-06-28,35111
330329,375446,1092,2016-11-01,20903
879905,900787,3706,2021-04-19,25876
47967,963014,771,2023-02-22,30141
229697,675985,1391,2023-02-17,46316
812248,923099,1054,2012-07-28,29169
556731,247059,1158,2023-03-24,32701
362644,178566,2288,2016-02-02,43804
946936,474658,1817,2021-07-06,23867
937472,605060,1322,2008-04-22,53163
631906,16006,1842,2022-09-14,24574
939479,604367,132,2011-01-06,36914
320831,740140,425,2012-12-31,30822
689339,362004,998,2017-12-27,40805
48556,655670,106,2012-03-24,36673
777618,853047,2852,2021-01-15,37704
610167,957765,2926,2012-05-27,37240
436815,555394,3191,2023-10-16,26020
752860,104961,786,2022-11-05,33217
818988,324260,425,2019-08-19,46436
967266,58526,826,2022-03-24,47049
847801,578232,213,2016-10-26,40050
355563,754057,2696,2019-05-22,32998
572079,878078,874,2005-08-21,36284
256322,522379,1514,2021-02-27,34905
232376,432907,3400,2016-03-19,27135
384205,903217,564,2023-10-26,41058
542843,268992,2475,2022-08-29,32461
885659,119455,1305,2019-06-15,43161
649506,670073,702,2023-09-05,57844
777124,61971,961,2021-11-27,30728
630445,475593,2150,2016-11-14,38810
616860,941337,3804,2019-03-30,43184
404607,856052,807,2019-12-09,30256
129283,628406,1927,2018-06-01,23763
324554,184622,150,2023-03-02,47705
150151,50275,1866,2021-09-15,25839
714223,917129,718,2020-10-03,24897
972528,666012,2292,2023-02-17,24701
199869,615840,1584,2012-01-06,25439
158882,868943,406,2023-02-14,25047
572288,925251,17,2017-11-29,39795
540193,128832,3323,2018-05-18,40353
316312,971288,1459,2011-12-12,25420
738951,129622,1806,2021-03-17,27000
333441,316543,9,2023-03-19,24595
477332,273054,960,2017-12-11,54776
654786,691178,546,2022-12-20,26854
890015,182590,988,2018-04-21,55170
306069,86668,1525,2021-05-17,45422
246114,78899,2519,2023-04-13,21067
389765,497030,3501,2022-11-26,43073
698447,444727,3730,2011-11-26,36379
995530,394718,549,2023-11-06,41484
979990,891435,1331,2021-05-11,21777
634235,723746,131,2017-10-15,26943
775590,163381,1545,2021-08-01,43760
896676,235135,2824,2020-07-12,26297
317450,932413,1465,2002-11-08,32806
690197,909846,681,2013-06-19,35997
225584,923369,99,2023-06-18,37241
762457,210797,2090,2015-10-30,31606
141299,519382,3845,2023-12-03,30115
388607,413022,3555,2019-04-26,35421
667164,751008,858,2017-02-12,21813
126780,783133,861,2004-01-04,28636
33963,371407,231,2005-01-11,43680
381801,315020,3735,2021-07-18,32012
727914,508217,711,2014-10-27,37137
158800,957006,1931,2020-01-18,24661
162129,759190,139,2018-08-07,40723
160953,493629,2655,2008-09-21,40313
601223,901768,3627,2022-10-03,22949
468432,295095,772,2023-11-21,38072
343789,822176,2397,2022-04-11,29130
735104,296346,277,2023-07-28,33912
858802,437302,3099,2023-03-26,38968
883753,124162,3004,2020-10-14,34546
2831,122110,151,2019-05-14,35190
352575,637019,3567,2015-11-24,27594
297639,602344,2496,2022-12-04,23928
17444,622943,2425,2022-07-31,23087
147029,311070,1436,2023-06-04,24898
663531,340304,2201,2018-11-22,24848
719402,37636,3766,2014-05-03,27797
500264,984012,1072,2016-07-05,33872
822943,766126,249,2012-09-23,35857
337354,852685,1332,2019-10-02,22471
403056,863836,620,2020-11-15,46078
866814,475417,1042,2023-08-11,45295
988632,341573,417,2020-09-11,33920
123632,103344,1264,2023-10-25,36469
982561,479003,278,2022-11-09,25359
746286,725734,552,2022-08-11,33888
141965,452668,1465,2023-07-10,43804
451991,555920,3858,2013-09-28,38026
253617,653255,1613,2019-04-22,55263
275902,143501,520,2023-10-23,37459
901116,455261,3540,2023-12-24,33924
205194,825989,2184,2009-10-23,24540
118969,998492,762,2023-07-11,39249
616359,777177,1816,2023-08-27,22831
184425,25993,427,2019-04-17,39247
501505,652882,899,2023-07-24,31353
112906,103134,246,2019-10-06,24280
459135,446242,3698,2016-04-05,44548
953561,610031,316,2022-08-31,37762
308703,496711,1003,2013-09-16,24874
165033,646217,41,2011-09-17,21132
849466,216491,3509,2009-03-13,26273
452531,565963,1844,2015-03-03,36423
905021,581192,134,2010-02-15,37337
654564,122486,580,2019-08-19,36666
68153,360800,2994,2019-02-25,29985
555701,160992,588,2022-10-14,40491
666852,264385,936,2022-12-25,37357
54231,3358,925,2023-11-01,38207
76722,229577,245,2022-11-08,42810
549924,218884,252,2011-05-24,24973
620875,977412,1526,2016-12-29,36787
953202,871921,344,2022-11-12,24964
37561,134017,3106,2023-11-01,26354
264862,827950,2442,2014-02-09,34336
191099,399609,1622,2007-01-30,31339
44590,944810,3703,2023-02-04,21251
789091,604468,3460,2023-12-23,38430
86777,63970,912,2022-08-17,32634
796360,908231,978,2021-05-21,40909
131128,993513,3650,2005-10-27,25814
596175,623439,945,2018-11-14,27708
769799,961057,380,2022-07-14,41106
382472,523411,1099,2013-02-28,35967
119472,389386,306,2003-03-07,52922
158483,840060,1104,2013-02-01,33152
216122,632015,3622,2020-10-19,27774
477708,349873,1611,2017-10-09,40789
303929,876199,1145,2022-01-23,35579
797618,869265,1687,2014-07-27,39602
136680,913902,3822,2022-01-13,23256
412794,4847,2163,2021-03-03,33907
944656,197218,1925,2017-09-01,27875
547532,224796,3950,2010-04-05,26712
674221,222074,3662,2018-06-03,45825
242938,866200,3728,2020-08-20,39859
315611,239658,3118,2020-02-11,26554
548954,900682,1893,2013-06-29,24894
799984,580807,2481,2022-12-20,40302
12139,366983,2879,2015-08-06,30020
788611,801851,359,2018-11-09,33496
171750,789360,229,2017-10-26,45358
61237,232295,1190,2016-06-12,24483
327406,53667,2978,2013-01-30,20961
622685,433918,1028,2020-03-14,26604
57913,105381,971,2012-09-23,35713
435243,399248,1239,2013-07-09,24981
82509,788622,3123,2021-02-25,34475
713777,678052,892,2017-05-31,26170
205947,290716,177,2021-10-23,26923
302181,532729,726,2011-09-16,38616
343079,849665,2905,2018-03-07,32081
339276,61412,2658,2011-02-17,33500
871363,320753,1476,2008-08-11,37354
626044,476302,400,2017-11-04,35177
658999,442778,3091,2018-01-16,21655
280434,601350,1376,2019-11-30,42300
575031,307514,3427,2023-11-29,34407
182893,60388,318,2014-12-27,42122
824141,501112,1898,2011-09-22,26670
676976,277507,1238,2014-06-11,36557
332824,96899,3793,2021-05-11,25732
272803,729126,1704,2016-11-09,43840
971640,592048,2599,2017-12-18,42599
471815,481813,1019,2017-04-09,23386
376264,452837,550,2008-07-15,26533
223484,205971,881,2017-07-07,40139
164652,772148,2956,2018-05-09,39618
866907,924030,502,2018-12-30,21507
274008,552289,620,2010-08-23,34371
33501,775561,1910,2011-03-02,39130
447535,195431,2361,2023-11-03,23094
93897,526777,3134,2020-05-18,42266
122378,426479,1890,2022-10-21,33452
462250,112415,1171,2018-03-16,21022
355356,564289,3509,2009-10-16,38914
14702,55123,627,2018-07-05,21893
261601,588611,1501,2020-05-09,33606
370139,874156,956,2016-05-22,24705
843930,147545,323,2016-09-08,21425
612063,356777,519,2018-10-01,34933
44553,183119,2174,2012-01-19,31827
67181,165036,2275,2018-07-16,42290
632715,891300,2254,2021-07-18,24815
210619,410606,11,2014-06-25,21243
836529,77210,1049,2014-12-23,26944
914534,642540,1520,2023-11-23,39525
750889,295066,3252,2022-02-11,29023
820452,498569,58,2021-05-02,45524
780206,665922,2226,2019-02-10,27105
727984,73757,2708,2017-02-17,32490
785174,945880,535,2022-09-02,38219
682611,113122,2168,2023-03-06,44837
755348,725898,2412,2001-06-18,53227
989488,343984,2092,2009-05-06,36807
629101,591280,1857,2021-09-18,29499
232898,301739,1697,2016-02-02,24039
657368,271344,173,2015-08-13,23560
253423,201772,1304,2023-08-16,21740
30627,592549,3300,2017-05-31,26055
954125,544432,1642,2023-07-16,46852
321324,331022,2067,2019-11-19,37723
79792,304422,2168,2017-09-12,37799
713916,273005,3003,2023-11-29,38448
192144,806336,266,2020-08-19,25531
325274,84714,3264,2016-05-03,35384
739179,403364,1854,2022-11-22,35107
580741,528353,1346,2021-08-08,39148
822082,726913,1909,2022-05-10,33680
715861,849182,3613,2007-09-14,22996
913221,785224,1519,2023-03-24,27689
610214,978496,3821,2019-01-01,24142
642036,890044,1827,2009-12-11,37530
615713,266364,829,2022-09-12,23791
201559,628082,2748,2009-02-09,26536
522940,553116,1316,2015-01-30,29814
954207,730171,3296,2021-06-25,35725
132587,368167,3665,2023-01-01,23995
112520,515691,754,2022-08-13,24989
82090,894603,3422,2023-04-08,40987
140556,962746,1666,2022-09-15,36145
395983,212634,1240,2023-01-03,22729
684067,189613,1197,2016-04-19,21272
254789,933841,2091,2022-05-21,39536
292632,935711,2728,2020-04-22,25857
992572,319263,3719,2012-08-20,43780
85721,251431,963,2012-02-16,27019
86575,234104,1387,2019-11-26,22352
299962,333004,2971,2018-11-08,20461
236830,862878,1643,2019-01-22,23631
586678,913868,3506,2007-01-30,26287
914931,356739,1096,2022-03-05,37990
460470,451580,3787,2023-01-10,40178
385232,300131,3245,2022-12-02,40571
545035,304119,2512,2018-01-07,43332
719705,808404,3818,2023-04-13,33374
672119,103805,3181,2022-11-27,39519
385189,123161,1952,2014-11-08,27335
846444,507624,3692,2023-05-16,37482
245980,263929,2917,2014-09-19,38952
293540,749545,1957,2023-09-30,36619
79928,383738,3396,2007-11-04,23640
40552,776238,1832,2022-11-08,25908
245675,197401,2777,2021-06-13,25321
53104,199426,1384,2017-05-07,26680
657358,240793,816,2020-09-06,37076
927853,437391,12,2023-01-30,34947
16697,903063,1771,2023-07-11,46048
660731,487223,2335,2011-12-10,36207
446559,443095,1203,2014-07-10,25864
937263,817908,2186,2017-04-06,23196
329984,900961,2288,2021-09-10,36110
351084,60123,610,2018-03-17,41635
696028,538752,2210,2023-04-18,42832
722096,418838,1412,2016-09-23,42518
787472,831563,2783,2007-11-19,32800
744829,930586,743,2010-12-20,53811
444541,232593,1539,2013-02-12,43890
829126,516823,1209,2023-03-12,25385
870584,905306,1204,2020-09-26,37347
450484,524608,3936,2023-12-25,35106
59288,698528,1862,2021-05-03,27801
718543,147596,3486,2021-03-29,45963
210672,716206,456,2008-08-02,25694
571858,287810,3594,2023-08-06,25061
262992,991556,2364,2014-10-28,45182
262862,20621,1263,2021-04-11,45302
897930,3178,3775,2023-11-17,26784
550673,574281,679,2023-11-07,38265
165558,546466,2354,2020-04-12,25013
538929,65759,1954,2022-07-25,26549
7318,742836,2469,2014-09-04,25790
204711,772924,181,2022-07-22,27343
103267,46815,3705,2022-05-09,35384
897429,743805,122,2016-03-28,35926
823754,630550,852,2016-04-28,43500
881324,817768,1469,2023-10-19,41572
303385,345196,3205,2004-02-20,34245
785784,999794,194,2006-10-06,24622
523447,885618,1271,2021-06-28,31136
505821,711077,2181,2011-10-28,20454
311281,606366,3976,2018-02-13,34786
503930,486176,1780,2010-03-24,26403
942204,51014,107,2017-01-28,54418
282193,830499,880,2019-05-10,39352
716777,454873,5,2019-12-26,41274
971302,389024,3542,2017-07-23,25812
563265,743643,3269,2021-09-09,35491
426014,765129,1395,2016-01-13,27014
325775,812827,475,2018-12-31,41977
832419,729278,1928,2021-05-27,39180
505388,455529,2659,2009-01-14,35363
230675,866908,622,2014-06-22,46308
663367,712521,1445,2001-09-09,38493
976977,515314,1468,2023-08-29,42737
697588,513183,3372,2001-05-13,20766
745171,841541,3670,2015-12-11,37827
374487,847913,3810,2022-03-07,25181
827233,605424,1218,2018-10-10,24070
115284,927938,1397,2019-08-09,38337
320580,822193,1623,2021-04-17,39950
34228,128283,3511,2007-08-28,43571
793362,975139,1397,2010-02-02,24816
984632,680302,1051,2013-05-18,21457
369860,164704,3119,2020-04-02,26172
607894,138600,465,2011-03-08,32480
464912,902090,558,2017-03-01,26384
158072,165672,3520,2021-04-11,23590
968216,672749,182,2009-09-10,25778
441281,286895,3209,2023-01-23,57173
611122,251818,1246,2013-05-26,39932
43794,732432,1861,2019-04-03,30518
723873,929145,259,2013-09-26,25306
773487,759910,2780,2010-12-13,36119
456710,425989,666,2019-06-03,35786
99246,715161,2377,2014-04-02,43377
762536,438245,3948,2017-11-24,23874
843732,161421,113,2019-05-25,26626
911568,812750,803,2020-03-14,25060
706245,667736,3672,2018-07-08,37575
356117,719609,554,2021-11-26,54536
980320,138723,1333,2020-09-19,41185
559658,999120,732,2023-09-18,20701
828888,170721,810,2015-05-13,25747
476774,609260,401,2004-12-27,43533
903977,85508,2005,2013-04-03,26758
997210,200872,1075,2022-08-02,25759
968068,896428,281,2021-07-26,28273
531939,657904,2084,2021-08-19,25873
735971,550152,3652,2021-12-29,40473
321447,770010,126,2015-09-10,35760
843634,808642,3021,2022-03-19,36697
136608,343045,1111,2012-10-06,37917
606873,608316,304,2013-06-08,23008
249305,360216,3465,2020-01-17,45059
294972,372802,3793,2018-12-22,47420
113748,231388,1345,2017-07-31,25020
248594,964223,2639,2008-07-03,37518
114804,652831,2079,2019-01-06,29004
90851,319701,1471,2013-04-25,32223
979885,917787,1876,2021-02-02,26881
478881,867460,3316,2017-06-06,23719
767886,268204,1751,2023-06-17,34988
668746,323913,1475,2018-02-02,41314
320079,766074,1322,2014-05-08,28508
627833,607944,3987,2023-05-28,25306
269094,220338,2750,2020-04-19,41337
959065,231494,489,2017-12-31,54178
599579,608362,329,2023-10-15,33711
849467,944390,1108,2020-05-19,34004
764601,378639,3768,2010-02-05,45926
384697,357621,1745,2023-07-13,23939
577809,884114,1921,2023-01-19,37896
558792,763121,1983,2021-11-23,34936
564750,453464,2190,2015-08-14,42326
482062,460984,757,2019-04-11,24789
991018,120801,143,2023-05-17,35469
813368,897259,3776,2023-10-16,24612
895403,176926,792,2016-06-30,28100
335360,82040,1365,2013-07-16,23557
100177,72727,3178,2021-02-01,41410
794128,940400,1865,2023-01-17,21384
895376,103220,2537,2016-11-03,23251
459542,476183,217,2019-05-25,25742
310178,891803,34,2023-10-19,42509
255642,29895,3865,2022-06-04,33478
882104,166585,2551,2021-06-28,24954
338689,462084,977,2020-09-17,26197
46087,101884,3599,2006-12-27,26152
487043,287048,796,2023-10-25,26146
961141,111593,2715,2023-10-06,37084
882044,672228,3860,2022-07-01,25634
467898,694611,3393,2019-09-25,46752
70436,146454,1206,2019-07-24,33864
785755,239958,1538,2006-04-11,30021
341840,188045,2779,2021-12-26,25780
365301,346229,2490,2022-11-04,24572
39615,432153,1663,2021-04-14,56115
348273,104770,1268,2019-07-23,33592
28613,113100,1626,2021-07-15,21225
322841,311445,1368,2014-01-22,22512
441551,597049,2206,2020-09-20,37239
416821,568852,1688,2021-06-10,44157
367497,154355,1746,2023-04-01,29954
464670,47470,2643,2023-02-27,39086
667365,41689,1233,2022-01-25,22189
67828,959846,202,2023-10-08,38111
698672,446225,1883,2005-05-31,34994
407333,107750,1604,2017-01-28,39051
80389,534428,1222,2023-09-23,28402
752823,263178,2346,2022-01-16,40488
492487,834079,1734,2008-01-11,26757
52941,861492,517,2006-01-11,38125
461683,450426,1874,2021-07-26,56769
316766,903936,1687,2011-09-16,28921
563431,475946,1440,2014-10-14,23728
134947,725149,1127,2019-09-04,41221
275524,455857,1575,2016-05-24,41803
501910,237612,198,2007-06-24,38295
480285,486524,1538,2022-04-10,33804
988190,439954,3802,2017-12-07,32529
316612,307626,149,2014-12-30,37525
359972,244244,721,2015-08-28,24862
198799,778322,58,2021-12-09,33912
952055,326026,2784,2023-10-24,38134
877447,949677,785,2023-07-28,27692
530513,941029,3434,2010-05-15,40650
595739,491354,1659,2018-10-01,24971
107826,330643,3391,2019-02-03,21158
470014,819057,3843,2023-02-08,45394
942393,321515,2299,2010-01-10,27926
102138,257846,1479,2012-11-10,35141
898149,67617,1724,2021-05-21,38017
389126,602498,3137,2022-01-21,38847
983144,292291,1121,2023-11-17,56664
686056,378562,713,2007-02-08,40899
674636,547950,1276,2016-07-20,25331
521135,903180,3871,2013-09-07,25820
769892,294766,3744,2016-06-15,26902
547263,749118,3250,2012-05-17,26110
748940,981588,843,2013-08-01,26906
844440,159802,46,2017-04-21,26759
141788,259493,1518,2023-09-01,45255
674327,277569,1944,2007-01-26,25811
637776,608089,1342,2009-11-02,27256
970659,976437,3352,2022-07-29,28054
250056,94177,554,2021-02-01,24437
471805,726945,2690,2021-06-06,39247
68033,801255,3023,2015-08-15,39509
408880,710570,3529,2016-04-26,25846
764310,875921,525,2023-01-26,38442
649590,302737,978,2020-07-07,43160
325222,114362,2871,2019-06-21,35111
935831,187432,1707,2019-03-14,24193
799756,314608,2575,2017-04-17,40234
278056,642992,1278,2023-02-11,35088
820980,661251,1026,2004-11-29,27837
270506,387863,411,2023-09-11,20456
286563,869714,82,2023-08-27,56901
314212,511216,3751,2021-11-13,39521
926441,332459,1139,2023-12-15,24983
600012,876318,383,2015-12-16,39177
369689,168405,147,2023-09-06,24993
292760,991419,2767,2009-10-01,26344
915088,601077,3048,2020-10-02,20888
443214,135964,1758,2023-03-25,39161
504055,181863,2544,2018-10-10,25271
283159,389009,2572,2007-08-08,25028
826838,19234,2446,2014-08-27,25210
968889,552349,1050,2023-12-16,42109
887423,660837,2228,2022-07-09,31025
208276,742511,2025,2017-03-10,26580
785781,561968,3012,2016-03-05,47032
288376,900744,3160,2010-11-05,24300
21681,231122,1985,2019-05-17,23477
678121,680910,2529,2023-09-01,40121
632528,121862,3567,2011-07-30,30688
334939,660097,1247,2023-07-23,33839
944590,593944,3548,2012-12-23,24844
134790,290652,3523,2004-05-02,37954
623238,41794,555,2022-05-16,34342
903099,649112,3960,2011-01-13,42426
884746,353704,3694,2023-03-26,38227
257849,324783,1074,2016-07-26,26370
5559,874839,2259,2017-03-26,47181
637161,808279,2115,2021-12-26,30090
645904,273995,1127,2015-01-22,24801
523527,255496,3202,2020-08-21,32153
220435,734413,2982,2013-05-31,25008
653077,948221,1885,2017-12-17,58072
23743,695426,3785,2019-10-05,35737
666152,30843,2686,2022-07-10,32131
147018,251264,2876,2021-05-01,45597
345908,680463,189,2014-05-26,40836
46536,579473,35,2015-05-25,37243
36889,496326,3812,2023-11-15,39288
147080,688176,3369,2018-04-13,28359
191941,292619,1868,2013-12-17,46842
737699,46038,56,2013-07-02,35729
560295,369674,900,2016-12-28,34465
117152,959100,3379,2019-03-18,22415
323731,954535,1483,2013-03-09,24771
859981,270533,3640,2022-12-16,38665
47237,872489,756,2014-11-04,20686
682758,612609,3641,2023-02-15,29492
786841,149980,530,2011-09-12,43523
439943,224256,2521,2021-02-11,40116
167297,962795,3410,2023-12-03,36348
628303,903490,2465,2023-01-24,35719
515762,801780,3692,2023-05-13,28267
487281,608812,2944,2013-11-12,39077
778397,944985,1626,2016-11-22,33413
531179,153013,419,2023-11-14,40065
877444,847980,2078,2016-04-25,25676
153233,643017,2039,2023-05-07,24558
639410,172191,3583,2023-06-30,37197
721939,239704,1144,2018-01-11,26174
833345,339704,656,2015-11-11,45206
705605,983720,117,2021-12-17,21520
978951,530890,1113,2023-12-16,38156
691758,201854,397,2017-02-21,56129
38481,798176,3195,2017-07-26,32629
817150,208029,2733,2023-01-07,25517
617591,452839,1321,2023-02-27,32695
112918,87111,668,2022-08-18,25077
186920,554837,2493,2021-12-30,37832
874518,929807,486,2020-03-06,24726
456292,834658,2657,2020-03-23,25975
485445,882844,2853,2023-09-29,56152
478735,167187,2918,2021-04-09,46960
81961,844234,604,2017-11-02,56425
