vehicle_id,price_recorded_date,price
232572,2021-04-12,44276
232572,2017-05-07,44752
232572,2020-09-23,45426
232572,2021-10-22,43402
232572,2017-12-26,42781
232572,2015-04-05,42470
232572,2017-05-22,44816
887280,2016-12-29,43481
887280,2015-10-19,45035
887280,2015-03-02,42616
887280,2018-12-08,41918
803592,2018-01-11,44804
803592,2015-05-17,43720
803592,2015-04-12,42627
803592,2017-04-28,45169
803592,2018-10-01,45136
803592,2022-06-12,43863
803592,2020-12-23,45752
803592,2015-12-22,42401
149980,2009-12-03,42029
121566,2017-11-17,42097
121566,2017-12-29,43603
121566,2022-12-07,41965
121566,2019-08-13,44602
121566,2019-02-21,41697
121566,2020-09-10,43467
121566,2023-07-09,43077
121566,2021-02-19,43409
121566,2020-12-13,45950
121566,2019-01-15,41727
224256,2019-04-24,45549
962795,2017-03-03,41670
962795,2016-06-23,42439
962795,2019-08-15,45714
962795,2016-12-03,44743
962795,2021-01-17,44505
962795,2018-06-30,44267
962795,2018-06-06,45403
962795,2016-07-12,41765
962795,2016-12-12,41756
903490,2014-06-02,42217
903490,2017-11-20,41805
903490,2022-08-23,42002
903490,2015-06-27,45389
903490,2022-11-02,45306
903490,2015-12-27,44810
903490,2016-02-04,44275
903490,2017-08-03,42467
903490,2020-05-04,42820
903490,2021-11-03,45649
801780,2023-01-02,43229
801780,2023-04-19,45183
801780,2023-03-17,45011
801780,2023-04-23,43302
801780,2023-02-06,42302
801780,2023-04-18,43534
674277,2015-10-14,46035
674277,2017-11-23,45761
674277,2012-03-01,43505
608812,2012-01-02,45935
608812,2011-05-17,44325
608812,2010-11-06,44467
608812,2012-12-03,42427
608812,2013-01-29,44946
944985,2016-08-26,42336
944985,2016-09-08,44641
944985,2016-02-03,45215
944985,2016-09-29,45588
944985,2016-08-22,43868
153013,2019-06-20,45340
153013,2019-12-20,45354
153013,2022-05-07,43681
847980,2013-11-24,41829
847980,2015-10-08,42690
847980,2014-04-18,42698
264325,2015-08-25,41722
264325,2016-07-12,43388
264325,2011-04-13,43742
264325,2019-09-10,44733
264325,2020-04-06,45102
264325,2017-10-28,41856
643017,2010-07-24,44577
643017,2022-09-14,45972
643017,2013-05-06,43478
643017,2016-06-17,43272
643017,2014-04-04,43853
643017,2021-03-08,43766
643017,2018-07-08,43543
643017,2020-01-27,44945
291229,2023-10-13,44072
291229,2023-08-26,43269
70721,2015-10-02,41928
70721,2015-04-30,41723
70721,2013-02-13,43847
70721,2023-11-29,46005
70721,2014-01-24,42625
70721,2015-02-27,45869
70721,2012-06-20,43621
172191,2023-04-10,42806
172191,2023-02-03,44032
172191,2023-04-20,45415
172191,2023-06-26,42910
172191,2023-04-25,43826
172191,2023-05-27,42724
172191,2023-03-21,45131
172191,2023-01-11,42605
172191,2023-02-02,45809
239704,2012-01-15,43930
239704,2012-03-11,44613
239704,2015-07-18,45950
239704,2015-03-07,43211
239704,2012-07-29,45150
239704,2016-09-08,44602
239704,2014-03-26,43937
239704,2014-02-03,43589
339704,2015-01-13,44386
920166,2020-06-27,44892
920166,2021-12-11,42872
920166,2018-11-30,43850
920166,2021-03-04,43380
920166,2011-12-09,44793
920166,2016-11-28,43884
920166,2013-10-19,42436
920166,2020-08-04,43856
920166,2011-10-03,45992
920166,2007-06-10,44373
983720,2021-05-25,45458
530890,2022-12-18,45479
530890,2023-10-17,45672
132130,2022-04-14,42475
132130,2023-12-27,41720
132130,2023-06-07,46018
132130,2021-05-23,43983
132130,2023-07-10,43816
132130,2023-05-18,44681
132130,2022-12-16,46039
132130,2022-12-23,44244
132130,2021-10-08,44022
288457,2015-01-18,44474
288457,2022-04-17,43820
288457,2022-03-01,44580
288457,2022-10-29,43035
288457,2023-09-04,43708
288457,2013-08-06,44470
201854,2016-08-28,44610
798176,2015-10-15,42897
798176,2015-09-19,41967
798176,2017-06-30,45369
798176,2015-09-30,43744
798176,2017-07-03,44130
798176,2016-05-15,42300
798176,2014-12-02,45633
798176,2015-06-30,45649
798176,2015-09-21,45998
182323,2023-08-21,43225
182323,2023-11-16,43696
182323,2023-04-01,42848
182323,2023-06-24,43424
182323,2023-12-12,45267
182323,2023-10-25,45652
182323,2023-09-11,41776
182323,2023-05-25,43907
380371,2021-01-21,42593
380371,2023-02-23,43146
380371,2022-10-13,42302
380371,2020-04-13,44338
380371,2020-05-17,42709
380371,2023-08-13,44509
380371,2022-01-23,42346
380371,2020-01-01,42151
380371,2020-01-18,43149
380371,2021-12-06,44576
662322,2021-11-24,42757
337504,2016-06-01,44995
337504,2022-10-24,45199
337504,2019-03-24,44425
337504,2022-07-08,42694
337504,2020-05-06,44265
337504,2019-04-11,45258
337504,2019-12-26,45282
337504,2016-11-17,45497
337504,2015-11-25,41792
337504,2018-01-06,44153
208029,2023-01-05,45965
208029,2023-01-01,44039
208029,2023-01-02,45463
208029,2023-01-06,44226
208029,2023-01-04,45745
674031,2008-08-23,45190
674031,2018-02-18,45603
674031,2009-11-06,43304
674031,2023-07-01,42491
674031,2022-07-11,42253
674031,2012-10-31,44720
674031,2016-02-12,42709
674031,2017-10-05,44529
626518,2015-01-28,42877
626518,2017-10-20,44006
452839,2023-02-05,44355
452839,2023-01-07,43773
452839,2023-01-08,45894
452839,2023-02-07,45155
452839,2023-02-19,45460
452839,2023-01-28,42433
452839,2023-02-16,42261
87111,2019-09-19,43593
87111,2010-10-17,41933
87111,2008-04-11,44975
87111,2015-02-19,42461
87111,2010-08-05,44857
87111,2016-04-26,45670
554837,2021-03-12,41984
554837,2021-09-06,43398
554837,2021-04-27,45935
554837,2021-02-17,45207
554837,2021-02-21,44875
554837,2021-10-22,41925
554837,2021-07-11,45358
792265,2020-09-13,41808
792265,2017-12-25,45527
792265,2023-06-14,43287
792265,2021-08-06,42068
792265,2022-11-22,41773
792265,2017-10-29,44385
792265,2018-10-04,42186
792265,2022-10-29,44619
792265,2023-12-11,42071
792265,2020-07-01,43913
704789,2022-05-26,45609
704789,2022-03-21,43023
704789,2019-08-05,45401
704789,2019-02-12,42574
704789,2014-06-07,42857
704789,2011-09-26,42660
704789,2022-09-21,45592
704789,2010-02-14,42331
701017,2018-04-30,42779
701017,2022-03-07,42198
701017,2018-12-19,45602
701017,2020-03-18,42690
701017,2019-05-11,45086
701017,2023-06-25,42044
701017,2020-08-16,42319
701017,2021-01-13,44275
521966,2021-03-16,42895
521966,2021-12-11,44756
521966,2022-04-10,46029
521966,2021-07-05,43351
521966,2019-08-11,41814
929807,2018-01-03,41726
929807,2016-09-12,43496
929807,2019-07-20,42586
929807,2020-01-18,45762
929807,2020-02-25,44243
834658,2018-04-10,42430
834658,2016-11-15,43811
834658,2015-03-12,43854
834658,2019-08-04,44867
834658,2018-09-18,42280
834658,2015-03-06,42039
834658,2019-09-02,42606
882844,2023-02-07,44932
882844,2023-08-12,42897
882844,2023-04-27,45096
882844,2023-01-16,43244
882844,2023-05-22,41760
167187,2014-12-25,42593
844234,2006-10-08,45994
844234,2005-04-10,43894
844234,2003-05-13,42449
844234,2013-08-31,43947
844234,2004-09-28,41748
844234,2010-03-26,45261
844234,2003-02-17,43586
844234,2016-03-14,44431
844234,2006-05-30,43308
844234,2015-10-29,41832
888870,2019-07-28,43867
888870,2015-11-30,45849
888870,2014-06-06,43582
888870,2013-11-25,44270
888870,2022-03-24,45226
888870,2020-01-07,44020
888870,2014-08-24,45724
576494,2013-10-12,45431
576494,2015-08-22,45094
576494,2015-03-03,42288
576494,2013-07-14,44579
576494,2016-04-29,45678
576494,2015-11-09,44668
576494,2022-02-11,45674
576494,2021-04-07,45601
584906,2023-01-25,45830
584906,2010-02-05,43968
584906,2005-03-28,46027
584906,2011-11-24,45540
584906,2007-07-24,45831
584906,2006-01-11,44217
893941,2021-09-23,45046
893941,2023-10-24,42295
893941,2022-01-16,43974
893941,2022-08-24,46045
893941,2023-07-05,42673
893941,2021-04-20,42718
893941,2021-08-02,45386
893941,2021-03-14,42640
893941,2022-06-19,42973
660718,2009-02-07,41784
660718,2010-08-17,45775
660718,2010-11-30,42531
660718,2008-09-05,44446
660718,2015-09-01,44317
660718,2014-05-09,45334
660718,2023-07-18,45118
660718,2021-01-23,43686
660718,2018-03-14,42963
660718,2015-01-23,44653
683393,2020-04-16,42504
683393,2019-06-22,43543
683393,2020-07-10,42655
683393,2020-10-04,42534
683393,2020-06-27,44098
683393,2019-04-09,41846
683393,2019-04-26,44470
683393,2020-02-22,45013
947636,2008-12-21,42595
947636,2007-08-11,42584
947636,2007-12-14,44150
947636,2010-08-17,43144
947636,2008-10-14,44809
947636,2009-08-13,43448
947636,2008-04-08,45164
947636,2008-04-14,42909
233523,2019-11-21,45299
233523,2019-05-06,42957
233523,2020-06-07,41950
233523,2023-03-31,45602
233523,2021-10-23,43498
233523,2018-09-07,42591
233523,2017-05-17,44505
348189,2021-02-06,43072
150694,2023-03-25,41979
150694,2023-06-12,45636
150694,2023-03-28,43270
150694,2023-05-27,42266
150694,2023-04-09,45984
150694,2023-06-17,45900
150694,2023-03-01,44317
150694,2023-07-05,43353
150694,2023-06-13,45870
150694,2023-02-02,43199
287711,2019-02-11,41820
287711,2011-11-07,45131
287711,2010-10-15,45773
287711,2007-03-03,42410
287711,2004-03-16,42953
703208,2018-12-14,43011
703208,2018-12-02,42900
703208,2018-02-08,44459
703208,2017-07-19,44590
703208,2018-01-06,44617
703208,2019-11-01,44783
703208,2019-11-03,44136
703208,2017-03-25,44853
608087,2004-01-16,44403
608087,2010-02-08,43160
608087,2006-06-19,41932
608087,2005-03-22,43450
608087,2010-07-25,43088
608087,2011-02-12,45161
17543,2019-02-20,41682
17543,2022-01-05,43272
17543,2020-01-17,44827
17543,2020-08-23,44928
17543,2023-01-14,43223
469142,2010-06-28,43317
469142,2019-07-23,45668
469142,2017-08-26,42296
469142,2008-01-10,42449
469142,2020-08-31,45937
469142,2010-01-14,44975
469142,2014-09-25,45291
469142,2021-04-17,43006
469142,2008-09-08,44182
469142,2020-11-01,43923
770853,2017-10-12,43771
770853,2018-11-06,43233
770853,2017-04-23,44533
770853,2021-09-12,44120
770853,2021-01-12,45258
104053,2023-10-28,44799
104053,2023-10-25,43033
104053,2023-05-17,45732
104053,2023-01-26,44706
104053,2023-02-15,45042
104053,2023-05-26,45158
104053,2023-02-23,41938
104053,2023-05-15,42893
220590,2018-12-30,42146
220590,2017-10-13,41807
220590,2014-01-20,41802
220590,2022-04-22,43306
903400,2023-08-13,44191
903400,2023-01-02,42871
471092,2020-02-13,42946
471092,2020-05-03,45524
471092,2022-08-18,44119
471092,2023-08-03,45739
471092,2022-09-29,43297
471092,2021-11-27,45607
471092,2021-11-21,45294
471092,2023-07-09,42129
430739,2022-04-12,44611
430739,2012-01-12,45935
430739,2019-03-27,45147
430739,2022-10-13,44908
430739,2020-11-13,45066
430739,2013-05-12,42306
430739,2016-03-12,45390
430739,2022-06-18,45736
27773,2023-03-15,44650
27773,2023-09-19,42501
27773,2023-03-06,43047
27773,2023-09-11,43174
27773,2023-06-15,44427
27773,2023-11-01,41741
27773,2023-07-23,42905
27773,2023-02-07,43951
795853,2021-02-06,43316
795853,2020-01-12,43447
840937,2013-01-23,41750
840937,2022-04-09,43574
840937,2014-07-27,44732
840937,2010-07-29,42030
840937,2010-03-16,43932
840937,2011-03-30,41779
840937,2019-10-23,41973
840937,2012-05-24,45545
840937,2023-12-20,42568
463714,2019-06-03,45712
463714,2019-10-10,43953
463714,2020-07-18,45819
463714,2017-09-25,44744
463714,2019-12-15,43022
463714,2018-08-17,45989
463714,2017-09-05,43838
463714,2018-08-05,42142
463714,2017-08-26,44677
165417,2019-07-13,43160
165417,2015-02-26,45268
165417,2020-01-22,45207
165417,2009-07-13,41896
165417,2010-09-02,45929
165417,2013-04-26,45598
165417,2010-07-09,44317
486642,2017-05-25,42725
204848,2022-08-19,42064
204848,2013-09-24,43832
204848,2012-05-31,43541
546329,2013-12-30,43231
619654,2008-10-18,45906
416359,2006-03-06,41952
416359,2017-02-08,41738
416359,2008-06-18,46000
416359,2010-05-01,42898
416359,2007-01-16,42048
482089,2023-05-01,41811
482089,2019-04-09,43903
431625,2009-11-21,42358
431625,2010-11-26,43638
431625,2005-07-29,42019
431625,2006-12-16,43404
431625,2005-03-02,42804
431625,2004-03-30,45920
431625,2010-10-18,42515
518510,2023-08-04,42185
518510,2023-04-11,42421
518510,2023-09-25,45516
518510,2023-12-29,42335
518510,2023-09-20,45872
518510,2023-04-19,44708
518510,2023-08-15,44334
99753,2023-01-12,42737
99753,2023-01-13,42982
99753,2023-01-30,43172
99753,2023-01-27,42469
99753,2022-12-12,44382
99753,2022-06-12,41698
99753,2022-12-18,42660
99753,2022-06-01,43054
99753,2023-11-03,42883
99753,2022-02-18,42603
961481,2011-06-16,44798
961481,2011-02-23,41987
961481,2011-03-06,44521
615769,2016-12-30,45639
615769,2020-12-04,41674
615769,2020-06-26,43470
877512,2023-03-27,43671
877512,2023-06-04,44923
877512,2023-10-02,41781
877512,2023-09-04,41757
877512,2023-02-28,42311
877512,2023-12-28,44273
724259,2023-09-11,44882
724259,2023-10-22,41826
724259,2023-12-07,43972
724259,2023-12-18,45256
889223,2006-09-04,42172
889223,2009-03-02,44653
889223,2008-04-17,42862
432437,2018-12-19,41761
432437,2021-04-26,42918
529541,2020-06-24,41780
40378,2021-09-02,43509
40378,2020-09-21,45881
40378,2014-10-26,44574
40378,2019-10-16,42448
40378,2010-10-20,45606
40378,2005-08-18,42384
40378,2006-10-28,45375
40378,2019-05-23,41705
40378,2020-08-29,44516
175821,2018-08-29,41961
175821,2023-04-03,43148
399254,2017-11-09,44252
399254,2011-03-25,43921
399254,2023-05-23,45635
399254,2022-10-02,45992
399254,2019-07-10,45832
399254,2016-09-20,42099
399254,2010-05-23,44519
399254,2017-01-02,44799
399254,2015-01-09,44031
819757,2009-02-04,42485
640935,2008-08-10,44329
640935,2010-07-28,42351
640935,2010-05-27,45467
640935,2014-02-23,44215
640935,2013-12-04,44420
640935,2013-11-17,44580
640935,2013-01-15,43645
640935,2009-05-07,44922
640935,2009-08-30,43525
640935,2010-02-05,42262
443920,2021-06-20,43970
443920,2021-03-01,43527
443920,2020-04-09,45737
443920,2020-08-16,41685
443920,2021-11-02,43772
557428,2021-12-07,44903
411650,2010-02-13,45504
411650,2010-02-01,45481
411650,2010-03-15,41992
724276,2015-07-02,43532
724276,2019-09-08,42391
724276,2017-02-19,45098
724276,2016-12-30,44801
724276,2015-07-21,42205
724276,2018-07-29,43890
724276,2015-05-23,42028
724276,2019-07-12,44252
724276,2017-03-19,41882
724276,2015-05-10,45559
426838,2023-09-02,44756
426838,2013-02-22,43168
426838,2014-03-16,42693
426838,2012-08-11,45640
426838,2021-05-09,42122
426838,2008-01-05,44361
426838,2014-02-27,45692
426838,2020-05-17,45059
426838,2014-05-18,44447
975925,2020-01-16,43647
674594,2003-07-17,42882
674594,2003-08-17,45461
674594,2003-04-08,45972
674594,2003-08-02,45470
674594,2003-06-09,43918
674594,2004-04-22,45176
674594,2002-09-12,44742
674594,2002-01-17,44255
57433,2018-08-30,44078
57433,2021-02-26,45388
57433,2018-03-31,42998
57433,2017-05-02,42267
57433,2015-02-26,41848
57433,2018-09-20,42566
57433,2019-01-27,45501
57433,2021-08-12,45260
57433,2017-01-30,42348
394028,2008-11-07,45447
394028,2009-07-30,44449
394028,2009-05-09,44313
394028,2009-10-06,42633
394028,2008-06-19,43907
394028,2009-08-21,45972
68012,2011-06-10,43165
68012,2015-06-04,45855
68012,2011-12-28,43763
68012,2013-11-15,45929
68012,2020-05-02,43743
68012,2014-01-21,42239
68012,2012-11-11,45447
476434,2020-03-07,42604
476434,2015-05-27,43156
476434,2022-02-13,43487
476434,2022-11-05,41855
476434,2018-05-29,45752
476434,2022-01-18,43092
476434,2019-02-22,42212
476434,2018-12-03,43909
476434,2017-10-21,45865
476434,2020-12-03,44096
379037,2015-09-08,42484
379037,2015-02-04,41756
379037,2016-01-04,42391
379037,2016-12-22,44285
379037,2016-04-15,42185
379037,2014-01-30,44429
379037,2015-01-13,43192
379037,2016-01-20,45941
379037,2015-06-19,42785
469523,2022-11-29,44430
469523,2021-03-26,42508
469523,2021-06-26,42554
469523,2021-12-15,44511
469523,2018-07-24,44516
469523,2018-07-23,42747
469523,2019-04-21,45912
469523,2018-01-10,44451
535655,2011-04-17,43619
535655,2021-05-18,41894
535655,2004-09-20,44399
535655,2014-09-03,43057
535655,2006-04-21,42208
535655,2013-06-26,44834
535655,2019-11-19,43716
535655,2004-10-22,43588
535655,2014-11-09,43100
542338,2021-09-21,44532
935160,2014-03-03,43863
935160,2020-04-26,44655
935160,2015-10-01,44289
935160,2021-07-13,42929
935160,2004-04-18,45426
935160,2014-06-05,44334
411776,2020-02-10,42552
411776,2020-02-19,41872
411776,2020-03-18,41722
835340,2015-11-24,43235
835340,2011-05-22,43830
836000,2022-08-12,45751
836000,2021-11-04,43533
836000,2023-01-04,45147
836000,2022-04-20,45084
836000,2023-05-06,43185
836000,2023-02-06,43162
836000,2021-12-15,41667
830721,2023-02-07,44134
830721,2023-02-11,41736
830721,2023-03-21,45084
830721,2023-01-20,44046
830721,2023-03-10,42188
830721,2023-03-14,45288
830721,2023-02-19,45964
830721,2023-01-18,43512
460605,2022-03-13,44046
460605,2019-11-02,44760
460605,2019-11-28,45715
460605,2021-01-12,45756
365814,2011-12-20,45397
365814,2015-10-17,44018
365814,2014-10-12,45026
365814,2016-11-04,45443
365814,2005-09-13,43967
365814,2014-08-12,44843
365814,2007-07-07,44393
365814,2016-03-16,43812
88247,2012-07-10,42523
88247,2010-07-17,43337
88247,2007-11-15,45022
624718,2016-11-22,44067
624718,2022-02-03,43401
624718,2019-05-09,43611
624718,2016-04-15,42861
624718,2012-05-30,45742
624718,2020-01-10,42231
817519,2014-02-28,45758
817519,2015-06-23,42393
817519,2014-05-08,42217
817519,2014-04-09,45625
817519,2013-01-09,43666
817519,2015-09-06,42435
817519,2013-04-11,43896
260946,2015-02-12,42217
260946,2014-10-23,45360
260946,2014-06-14,42442
260946,2017-04-05,42969
775946,2019-10-14,42925
775946,2021-05-06,45304
775946,2020-01-29,42224
775946,2021-02-04,43893
775946,2019-12-24,43878
775946,2019-06-23,42084
775946,2020-06-08,44916
506846,2023-05-17,43668
506846,2014-07-30,41821
504865,2023-12-20,42568
504865,2023-01-25,45474
293511,2015-04-24,43063
293511,2017-05-10,45295
293511,2020-06-02,45546
494913,2007-08-12,44760
494913,2010-01-15,44816
494913,2007-03-31,43113
414837,2015-08-18,44737
414837,2015-04-18,42479
414837,2016-05-06,43061
414837,2017-08-05,43032
414837,2015-07-16,45105
314791,2017-05-30,42354
314791,2016-11-09,42219
314791,2017-09-21,43096
314791,2022-02-24,43791
314791,2015-04-21,41844
314791,2020-10-30,43549
314791,2015-07-22,44863
314791,2016-01-28,42964
314791,2018-04-24,41792
314791,2020-09-08,43133
789910,2018-04-11,44752
789910,2015-12-06,45398
789910,2017-12-17,43155
984152,2020-08-01,43271
984152,2020-08-31,45965
984152,2014-11-02,41664
984152,2022-05-23,45059
984152,2014-02-07,42678
984152,2010-12-10,45873
984152,2022-09-30,43598
373928,2010-02-17,44466
373928,2011-12-28,45742
373928,2012-11-01,44056
373928,2008-11-25,44030
373928,2009-02-21,42861
373928,2009-09-02,43367
373928,2008-08-21,45312
373928,2013-01-18,43956
373928,2013-05-16,45348
373928,2012-06-07,43109
629720,2007-11-30,43552
629720,2009-03-03,44126
943018,2021-02-15,42578
868970,2008-10-14,45495
868970,2008-12-20,42733
282260,2022-02-22,42359
282260,2023-10-03,43555
282260,2023-06-27,44666
587725,2014-08-09,43529
587725,2016-02-12,43367
479203,2011-12-28,44759
126941,2023-12-21,42665
126941,2015-08-22,45888
126941,2022-04-04,44316
126941,2013-07-03,45625
126941,2013-07-04,43088
126941,2017-06-06,43285
126941,2015-02-28,43995
288153,2002-10-04,44538
288153,2018-08-25,42180
288153,2002-05-13,43235
288153,2013-03-02,45776
288153,2003-07-24,43154
288153,2022-08-25,42461
288153,2014-09-11,45013
288153,2002-12-20,44104
288153,2003-08-28,41797
288153,2010-03-30,46025
433725,2018-06-22,44434
433725,2023-05-26,44575
433725,2022-03-10,43952
433725,2021-07-04,43076
433725,2020-01-08,44884
433725,2022-02-25,45103
433725,2018-03-21,45990
433725,2023-10-10,43921
433725,2020-11-25,45969
128951,2016-10-29,43424
128951,2017-11-21,42954
128951,2017-03-24,41676
128951,2018-11-24,42543
128951,2016-01-03,43578
128951,2018-11-16,42331
128951,2014-09-09,45653
128951,2017-08-19,42316
128951,2018-05-03,44455
128951,2020-09-18,43384
170736,2012-12-01,44491
170736,2021-12-23,44047
170736,2022-05-09,45826
170736,2022-11-30,42026
990947,2014-05-14,44751
990947,2017-01-14,45405
990947,2018-08-05,44068
990947,2013-04-16,44444
990947,2013-10-30,41664
990947,2016-02-18,42580
990947,2016-06-03,43054
990947,2017-01-06,45587
990947,2013-09-06,41924
708586,2021-05-05,45872
708586,2020-11-23,42300
708586,2021-08-20,43528
708586,2020-08-22,42668
708586,2021-01-20,43248
708586,2020-08-26,45212
708586,2020-10-20,41760
644454,2011-02-03,42359
644454,2014-06-12,42341
141842,2023-05-28,45780
141842,2023-06-07,42598
141842,2023-01-03,45160
141842,2023-03-14,44873
141842,2023-01-31,43945
755726,2006-02-06,41866
755726,2012-12-10,42431
755726,2020-09-02,43800
755726,2008-04-05,43549
755726,2010-03-04,43969
755726,2019-03-07,42816
634670,2014-07-26,41781
598125,2009-01-03,43679
598125,2009-01-02,43654
598125,2009-01-01,42858
346230,2022-10-22,42129
346230,2020-08-12,45962
346230,2017-09-21,42940
346230,2013-03-28,42376
346230,2014-09-15,44809
346230,2013-04-11,44754
346230,2023-03-25,45550
346230,2013-11-20,44149
346230,2020-02-05,43612
114113,2013-03-03,45588
114113,2012-09-15,44672
777531,2008-03-30,43328
777531,2010-08-07,43744
777531,2001-05-17,41785
777531,2002-09-13,43906
179512,2023-01-02,44535
179512,2023-01-01,45468
179512,2023-01-04,45297
780069,2016-08-15,43017
780069,2013-06-03,44238
780069,2015-06-17,42263
780069,2013-12-27,42153
780069,2005-06-20,42861
780069,2011-08-24,44707
780069,2014-12-02,45088
780069,2023-04-29,45950
780069,2022-02-24,44364
940562,2023-06-02,44375
940562,2023-09-29,43886
940562,2023-07-21,43378
469836,2012-07-09,43684
469836,2015-12-17,42452
469836,2022-07-06,45484
469836,2018-01-17,44237
469836,2009-11-12,45252
469836,2012-05-14,44202
469836,2016-11-29,43344
469836,2020-10-30,43621
469836,2022-09-17,42002
976622,2010-11-06,43108
976622,2019-06-07,45256
976622,2021-05-03,43256
976622,2012-08-30,44130
976622,2013-04-20,44065
976622,2022-07-22,45271
299730,2016-08-13,45040
299730,2020-01-31,43752
299730,2014-08-20,43113
299730,2014-01-25,45897
299730,2014-09-06,43567
360275,2023-03-29,42321
360275,2021-06-17,45717
360275,2021-02-16,43624
360275,2022-06-12,44760
360275,2021-10-03,43800
360275,2021-05-24,42492
360275,2022-02-09,44436
360275,2021-06-10,42344
360275,2021-01-29,45574
360275,2022-01-31,41750
894401,2020-10-05,41800
894401,2022-09-07,41759
894401,2020-11-03,43194
894401,2010-09-25,46017
894401,2010-06-24,44729
894401,2013-01-28,45316
894401,2018-07-27,42880
159063,2012-07-05,42016
159063,2019-11-10,41843
159063,2021-12-13,42618
159063,2014-11-21,44378
159063,2013-04-17,44874
159063,2014-12-23,42289
159063,2020-11-18,42043
520885,2023-12-27,43932
520885,2023-06-23,43321
520885,2008-10-12,42171
520885,2020-05-30,44403
520885,2021-06-16,42663
225955,2010-12-03,42279
225955,2006-06-01,42368
225955,2001-05-27,42064
225955,2009-10-03,44820
225955,2014-01-31,45869
225955,2022-12-04,44803
225955,2018-06-28,44821
225955,2006-08-25,44125
174105,2011-12-23,41720
746666,2013-08-29,43504
746666,2013-05-21,45323
746666,2007-08-26,44472
746666,2023-02-28,43430
746666,2006-05-30,44918
746666,2015-03-20,42538
349767,2019-10-31,42610
349767,2018-11-07,43646
349767,2020-07-21,43337
349767,2019-06-28,43708
349767,2018-03-15,44782
349767,2021-11-15,42095
349767,2020-10-26,41948
349767,2019-06-07,44285
564866,2022-09-18,42991
564866,2022-07-20,42107
564866,2013-05-20,43556
564866,2019-02-18,43681
564866,2015-02-04,44880
564866,2009-01-30,45588
564866,2014-03-10,43968
91852,2021-01-04,44016
91852,2021-01-16,42841
91852,2021-04-06,42989
91852,2021-01-01,42901
91852,2021-03-18,45822
91852,2021-03-07,42924
91852,2021-02-11,44827
712434,2018-05-27,42613
712434,2022-11-30,42997
712434,2019-05-11,43354
712434,2021-07-13,45215
712434,2020-07-08,45733
712434,2021-08-19,44713
712434,2019-01-13,43173
712434,2021-02-12,43187
712434,2019-12-12,43420
712434,2020-04-11,44209
894345,2016-01-15,45817
894345,2016-04-23,42427
894345,2015-10-17,43473
894345,2015-06-17,45344
894345,2016-03-19,43178
2321,2015-08-06,45600
2321,2017-03-12,41896
661201,2004-09-10,42479
661201,2022-04-15,45559
661201,2017-12-26,45443
661201,2022-06-09,43055
661201,2009-08-16,44016
563569,2021-09-05,45536
563569,2022-11-21,44816
563569,2020-07-09,43622
563569,2020-06-28,42716
563569,2022-09-19,45289
563569,2021-09-10,46028
322484,2012-08-10,41700
547976,2006-04-29,42556
547976,2008-06-01,44200
547976,2003-02-21,42552
547976,2007-04-07,44134
547976,2002-06-17,45137
547976,2007-12-05,44648
921542,2014-01-19,45697
921542,2016-04-28,45723
921542,2014-02-27,43341
921542,2016-08-30,42445
921542,2014-06-12,45816
921542,2016-04-20,43035
921542,2014-08-08,44432
921542,2015-06-26,43651
921542,2015-02-10,42186
105931,2023-08-23,45528
105931,2023-12-26,43632
105931,2023-04-02,45457
105931,2023-06-07,43946
105931,2023-09-28,44375
105931,2023-01-18,45623
105931,2023-05-30,45503
105931,2023-06-23,43689
855491,2016-01-29,43475
855491,2020-02-05,42011
855491,2021-10-11,44344
855491,2017-01-29,43105
855491,2020-10-12,44025
818156,2020-02-23,42393
818156,2017-07-08,43309
818156,2020-10-27,41782
818156,2012-05-31,42673
818156,2019-05-03,42761
818156,2015-03-31,45169
818156,2009-04-04,45409
818156,2010-06-05,43935
818156,2015-08-03,44926
829659,2010-07-03,42348
829659,2017-01-13,45080
829659,2021-10-05,43687
415363,2009-07-24,45218
215129,2023-12-07,41720
215129,2023-02-08,45654
215129,2023-10-27,42665
215129,2023-06-11,42930
215129,2023-03-18,45553
215129,2023-03-06,45109
215129,2023-06-13,42342
722072,2017-08-12,45477
722072,2020-07-25,43729
722072,2022-10-20,45901
722072,2015-02-19,42143
722072,2017-09-17,42713
722072,2022-02-06,44199
722072,2015-10-22,43590
722072,2021-01-08,44109
722072,2015-08-02,45228
722072,2015-07-30,44013
320816,2018-07-20,44560
320816,2018-02-04,43488
320816,2018-07-02,42598
320816,2018-10-13,43263
320816,2017-09-19,41873
320816,2019-12-24,45763
320816,2021-11-18,43776
320816,2017-03-11,45453
678022,2020-08-22,45043
678022,2020-10-15,42956
678022,2021-06-12,41771
725767,2017-01-22,43262
862103,2015-04-21,41674
862103,2015-08-13,45361
862103,2015-08-08,42074
862103,2015-09-16,44614
862103,2015-10-07,45948
862103,2015-09-19,41969
862103,2015-03-01,44502
491417,2015-05-22,44580
491417,2016-06-13,44461
491417,2014-06-17,43898
491417,2015-03-03,43540
491417,2016-01-17,44000
491417,2015-03-04,43112
452757,2021-09-02,42379
452757,2007-11-22,44049
452757,2015-04-03,43426
452757,2023-01-06,43256
452757,2013-09-18,44018
452757,2023-09-05,42902
452757,2017-06-10,45256
452757,2015-05-01,42142
452757,2007-02-08,43550
687181,2010-03-17,43466
687181,2021-03-12,42059
687181,2021-02-14,44018
